region,gbifIDs,approximate_match,number_matches,kingdom,phylum,class,order,family,genus,species
Northern California,2411158,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Opisthoproctidae,Opisthoproctus,Opisthoproctus soleatus
California Current,2411158,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Opisthoproctidae,Opisthoproctus,Opisthoproctus soleatus
North Pacific Transitional,2411158,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Opisthoproctidae,Opisthoproctus,Opisthoproctus soleatus
California Current,2391764,FALSE,1,Animalia,Chordata,NA,Perciformes,Opistognathidae,Opistognathus,Opistognathus punctatus
California Current,2391819,FALSE,1,Animalia,Chordata,NA,Perciformes,Opistognathidae,Opistognathus,Opistognathus rhomaleus
North Pacific Transitional,2392240,FALSE,1,Animalia,Chordata,NA,Perciformes,Oplegnathidae,Oplegnathus,Oplegnathus fasciatus
North Central Pacific Gyre,2392240,FALSE,1,Animalia,Chordata,NA,Perciformes,Oplegnathidae,Oplegnathus,Oplegnathus fasciatus
North Central Pacific Gyre,2392235,FALSE,1,Animalia,Chordata,NA,Perciformes,Oplegnathidae,Oplegnathus,Oplegnathus punctatus
California Current,2346920,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Opostomias,Opostomias mitsuii
Northern California,2346920,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Opostomias,Opostomias mitsuii
North Central Pacific Gyre,2346920,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Opostomias,Opostomias mitsuii
"Oregon, Washington, Vancouver Coast and Shelf",2346920,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Opostomias,Opostomias mitsuii
North Pacific Transitional,2346920,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Opostomias,Opostomias mitsuii
North Central Pacific Gyre,2375433,FALSE,1,Animalia,Chordata,NA,Perciformes,Gobiidae,Opua,Opua nephodes
Southern California Bight,2372396,FALSE,1,Animalia,Chordata,NA,Perciformes,Cichlidae,Oreochromis,Oreochromis mossambicus
North Central Pacific Gyre,2372396,FALSE,1,Animalia,Chordata,NA,Perciformes,Cichlidae,Oreochromis,Oreochromis mossambicus
Northern California,5205970,FALSE,1,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Orthodon,Orthodon microlepidotus
California Current,5205970,FALSE,1,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Orthodon,Orthodon microlepidotus
Southern California Bight,5205970,FALSE,1,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Orthodon,Orthodon microlepidotus
Southern California Bight,2333856,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Orthonopias,Orthonopias triacis
California Current,2333856,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Orthonopias,Orthonopias triacis
Northern California,2333856,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Cottidae,Orthonopias,Orthonopias triacis
Southern California Bight,2382807,FALSE,1,Animalia,Chordata,NA,Perciformes,Haemulidae,Orthopristis,Orthopristis reddingi
California Current,2382807,FALSE,1,Animalia,Chordata,NA,Perciformes,Haemulidae,Orthopristis,Orthopristis reddingi
"Oregon, Washington, Vancouver Coast and Shelf",4283986,FALSE,2,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus dentex
North American Pacific Fijordland,4283986,FALSE,2,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus dentex
Gulf of Alaska,4283986,FALSE,2,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus dentex
Puget Trough/Georgia Basin,2410854,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus eperlanus
Aleutian Islands,4283983,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus mordax
"Oregon, Washington, Vancouver Coast and Shelf",4283983,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus mordax
North American Pacific Fijordland,4283983,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus mordax
Gulf of Alaska,4283983,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus mordax
Subarctic Pacific,4283983,FALSE,1,Animalia,Chordata,NA,Osmeriformes,Osmeridae,Osmerus,Osmerus mordax
Southern California Bight,2394154,FALSE,1,Animalia,Chordata,NA,Perciformes,Osphronemidae,Osphronemus,Osphronemus goramy
"Oregon, Washington, Vancouver Coast and Shelf",2336452,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Osteodiscus,Osteodiscus cascadiae
California Current,2336452,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Osteodiscus,Osteodiscus cascadiae
North Central Pacific Gyre,9539903,FALSE,1,Animalia,Chordata,NA,Mugiliformes,Mugilidae,Osteomugil,Osteomugil engeli
North Central Pacific Gyre,5204771,FALSE,1,Animalia,Chordata,NA,Beryciformes,Holocentridae,Ostichthys,Ostichthys archiepiscopus
North Central Pacific Gyre,7193062,FALSE,1,Animalia,Chordata,NA,Perciformes,Apogonidae,Ostorhinchus,Ostorhinchus doederleini
North Central Pacific Gyre,5962023,FALSE,1,Animalia,Chordata,NA,Perciformes,Apogonidae,Ostorhinchus,Ostorhinchus maculiferus
North Central Pacific Gyre,8262148,FALSE,1,Animalia,Chordata,NA,Tetraodontiformes,Ostraciidae,Ostracion,Ostracion meleagris
North Central Pacific Gyre,5213783,FALSE,1,Animalia,Chordata,NA,Tetraodontiformes,Ostraciidae,Ostracion,Ostracion whitleyi
North Central Pacific Gyre,2384363,FALSE,1,Animalia,Chordata,NA,Perciformes,Labridae,Oxycheilinus,Oxycheilinus bimaculatus
North Central Pacific Gyre,2384367,FALSE,1,Animalia,Chordata,NA,Perciformes,Labridae,Oxycheilinus,Oxycheilinus unifasciatus
North Central Pacific Gyre,2375203,FALSE,1,Animalia,Chordata,NA,Perciformes,Cirrhitidae,Oxycirrhites,Oxycirrhites typus
Northern California,2383301,FALSE,1,Animalia,Chordata,NA,Perciformes,Labridae,Oxyjulis,Oxyjulis californica
Southern California Bight,2383301,FALSE,1,Animalia,Chordata,NA,Perciformes,Labridae,Oxyjulis,Oxyjulis californica
California Current,2383301,FALSE,1,Animalia,Chordata,NA,Perciformes,Labridae,Oxyjulis,Oxyjulis californica
California Current,2336510,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Hexagrammidae,Oxylebius,Oxylebius pictus
Southern California Bight,2336510,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Hexagrammidae,Oxylebius,Oxylebius pictus
"Oregon, Washington, Vancouver Coast and Shelf",2336510,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Hexagrammidae,Oxylebius,Oxylebius pictus
Northern California,2336510,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Hexagrammidae,Oxylebius,Oxylebius pictus
Gulf of Alaska,2336510,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Hexagrammidae,Oxylebius,Oxylebius pictus
North American Pacific Fijordland,2336510,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Hexagrammidae,Oxylebius,Oxylebius pictus
Subarctic Pacific,2336510,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Hexagrammidae,Oxylebius,Oxylebius pictus
Puget Trough/Georgia Basin,2336510,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Hexagrammidae,Oxylebius,Oxylebius pictus
California Current,4286186,FALSE,1,Animalia,Chordata,NA,Beloniformes,Hemiramphidae,Oxyporhamphus,Oxyporhamphus micropterus
North Central Pacific Gyre,4286186,FALSE,1,Animalia,Chordata,NA,Beloniformes,Hemiramphidae,Oxyporhamphus,Oxyporhamphus micropterus
North Central Pacific Gyre,2378011,FALSE,1,Animalia,Chordata,NA,Perciformes,Gobiidae,Oxyurichthys,Oxyurichthys heisei
North Central Pacific Gyre,2377997,FALSE,1,Animalia,Chordata,NA,Perciformes,Gobiidae,Oxyurichthys,Oxyurichthys tentacularis
California Current,2381066,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara bulbiceps
"Oregon, Washington, Vancouver Coast and Shelf",2381066,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara bulbiceps
North American Pacific Fijordland,2381064,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara gymninium
California Current,2381064,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara gymninium
Subarctic Pacific,2381064,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara gymninium
"Oregon, Washington, Vancouver Coast and Shelf",2381064,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara gymninium
Northern California,8227517,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara karenae
California Current,8227517,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara karenae
Northern California,2381051,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara lepinium
"Oregon, Washington, Vancouver Coast and Shelf",2381051,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara lepinium
California Current,2381051,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara lepinium
Subarctic Pacific,2381051,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara lepinium
North American Pacific Fijordland,2381051,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara lepinium
Southern California Bight,2381051,FALSE,1,Animalia,Chordata,NA,Perciformes,Zoarcidae,Pachycara,Pachycara lepinium
"Oregon, Washington, Vancouver Coast and Shelf",2347128,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Pachystomias,Pachystomias microdon
North Central Pacific Gyre,2347128,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Pachystomias,Pachystomias microdon
California Current,2347128,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Pachystomias,Pachystomias microdon
Gulf of Alaska,2347128,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Pachystomias,Pachystomias microdon
Subarctic Pacific,2347128,FALSE,1,Animalia,Chordata,NA,Stomiiformes,Stomiidae,Pachystomias,Pachystomias microdon
Puget Trough/Georgia Basin,5201649,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
Gulf of Alaska,5201645,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
"Oregon, Washington, Vancouver Coast and Shelf",5201645,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
Subarctic Pacific,5201645,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
Aleutian Islands,5201645,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
Puget Trough/Georgia Basin,5201645,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
California Current,5201645,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
Northern California,5201645,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
North American Pacific Fijordland,5201645,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Agonidae,Pallasina,Pallasina barbata
Southern California Bight,2395741,FALSE,1,Animalia,Chordata,NA,Perciformes,Blenniidae,Parablennius,Parablennius marmoreus
North Central Pacific Gyre,2395792,FALSE,1,Animalia,Chordata,NA,Perciformes,Blenniidae,Parablennius,Parablennius thysanius
North Central Pacific Gyre,2408394,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Bothidae,Parabothus,Parabothus chlorospilus
North Central Pacific Gyre,2408389,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Bothidae,Parabothus,Parabothus coarctatus
North Central Pacific Gyre,2392044,FALSE,1,Animalia,Chordata,NA,Perciformes,Caristiidae,Paracaristius,Paracaristius maderensis
California Current,2392044,FALSE,1,Animalia,Chordata,NA,Perciformes,Caristiidae,Paracaristius,Paracaristius maderensis
Southern California Bight,2392044,FALSE,1,Animalia,Chordata,NA,Perciformes,Caristiidae,Paracaristius,Paracaristius maderensis
North Central Pacific Gyre,6168913,FALSE,1,Animalia,Chordata,NA,Perciformes,Caristiidae,Paracaristius,Paracaristius nudarcus
Southern California Bight,6168913,FALSE,1,Animalia,Chordata,NA,Perciformes,Caristiidae,Paracaristius,Paracaristius nudarcus
Northern California,6168913,FALSE,1,Animalia,Chordata,NA,Perciformes,Caristiidae,Paracaristius,Paracaristius nudarcus
California Current,6168913,FALSE,1,Animalia,Chordata,NA,Perciformes,Caristiidae,Paracaristius,Paracaristius nudarcus
North Central Pacific Gyre,5208726,FALSE,1,Animalia,Chordata,NA,Perciformes,Cirrhitidae,Paracirrhites,Paracirrhites arcatus
North Central Pacific Gyre,5208733,FALSE,1,Animalia,Chordata,NA,Perciformes,Cirrhitidae,Paracirrhites,Paracirrhites forsteri
Southern California Bight,2389607,FALSE,1,Animalia,Chordata,NA,Perciformes,Labrisomidae,Paraclinus,Paraclinus beebei
California Current,2389628,FALSE,1,Animalia,Chordata,NA,Perciformes,Labrisomidae,Paraclinus,Paraclinus integripinnis
Southern California Bight,2389628,FALSE,1,Animalia,Chordata,NA,Perciformes,Labrisomidae,Paraclinus,Paraclinus integripinnis
California Current,2389637,FALSE,1,Animalia,Chordata,NA,Perciformes,Labrisomidae,Paraclinus,Paraclinus magdalenae
Southern California Bight,2389630,FALSE,1,Animalia,Chordata,NA,Perciformes,Labrisomidae,Paraclinus,Paraclinus sini
California Current,2389630,FALSE,1,Animalia,Chordata,NA,Perciformes,Labrisomidae,Paraclinus,Paraclinus sini
Southern California Bight,2389633,FALSE,1,Animalia,Chordata,NA,Perciformes,Labrisomidae,Paraclinus,Paraclinus walkeri
North Central Pacific Gyre,2397784,FALSE,1,Animalia,Chordata,NA,Perciformes,Gempylidae,Paradiplospinus,Paradiplospinus gracilis
Southern California Bight,2387727,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax auroguttatus
Southern California Bight,2387731,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax clathratus
California Current,2387731,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax clathratus
"Oregon, Washington, Vancouver Coast and Shelf",2387731,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax clathratus
Northern California,2387731,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax clathratus
Southern California Bight,2387722,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax maculatofasciatus
California Current,2387722,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax maculatofasciatus
California Current,2387738,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax nebulifer
Southern California Bight,2387738,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax nebulifer
Northern California,2387738,FALSE,1,Animalia,Chordata,NA,Perciformes,Serranidae,Paralabrax,Paralabrax nebulifer
Southern California Bight,2408900,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys aestuarius
Southern California Bight,2408903,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys californicus
"Oregon, Washington, Vancouver Coast and Shelf",2408903,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys californicus
Gulf of Alaska,2408903,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys californicus
Northern California,2408903,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys californicus
California Current,2408903,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys californicus
California Current,2408868,FALSE,1,Animalia,Chordata,NA,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys woolmani
Subarctic Pacific,5962252,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis adustus
Aleutian Islands,5962252,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis adustus
Aleutian Islands,2336355,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis albeolus
California Current,2336336,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis albescens
Northern California,2336336,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis albescens
Gulf of Alaska,5962253,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis bullacephalus
California Current,2336371,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis calidus
"Oregon, Washington, Vancouver Coast and Shelf",2336371,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis calidus
Northern California,2336388,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis cephalus
"Oregon, Washington, Vancouver Coast and Shelf",2336388,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis cephalus
Aleutian Islands,2336388,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis cephalus
North American Pacific Fijordland,2336388,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis cephalus
Subarctic Pacific,2336388,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis cephalus
Southern California Bight,2336388,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis cephalus
Gulf of Alaska,2336388,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis cephalus
California Current,2336388,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis cephalus
Gulf of Alaska,2336324,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis dactylosus
California Current,2336324,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis dactylosus
Northern California,2336324,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis dactylosus
Aleutian Islands,2336324,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis dactylosus
"Oregon, Washington, Vancouver Coast and Shelf",2336324,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis dactylosus
North American Pacific Fijordland,2336324,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis dactylosus
Subarctic Pacific,2336324,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis dactylosus
Puget Trough/Georgia Basin,2336286,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis deani
North American Pacific Fijordland,2336286,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis deani
Subarctic Pacific,2336286,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis deani
Gulf of Alaska,2336286,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis deani
Subarctic Pacific,2336342,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis grandis
North Central Pacific Gyre,8214820,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis hawaiiensis
Aleutian Islands,2336220,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis holomelas
Subarctic Pacific,2336220,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis holomelas
Gulf of Alaska,2336220,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis holomelas
"Oregon, Washington, Vancouver Coast and Shelf",2336323,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis latifrons
California Current,2336323,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis latifrons
California Current,2336384,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis megalopus
"Oregon, Washington, Vancouver Coast and Shelf",2336384,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis megalopus
Northern California,2336384,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis megalopus
North American Pacific Fijordland,2336317,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis melanobranchus
Subarctic Pacific,2336317,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis melanobranchus
"Oregon, Washington, Vancouver Coast and Shelf",2336338,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis mento
Southern California Bight,2336338,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis mento
California Current,2336338,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis mento
Northern California,2336338,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis mento
Northern California,2336349,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis nassarum
California Current,2336349,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis nassarum
Southern California Bight,2336349,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis nassarum
California Current,2336370,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis operculosus
"Oregon, Washington, Vancouver Coast and Shelf",2336370,FALSE,1,Animalia,Chordata,NA,Scorpaeniformes,Liparidae,Paraliparis,Paraliparis operculosus
